"B000C18JCI:american_apparel_fine_jersey_tee,_xl,_red:rachel_and_jeff",B000C18JCI,"These t-shirts fit on the small side, for women (not Juniors) but are soft, comfortable, and well made.  I have bought 4",Rachel and Jeff,4,"January 3, 2007"
"B0000733CY:great_suitcase_for_the_cost:morgan_giddings_""tempest_and_fury""",B0000733CY,"This is a great hard-side suitcase for the price.  It is basic and simple, but seems quite durable and functional.  I use it for taking my folding bicycle with me when travelling, and it is big enough that the bike fits in, but small enough that the airlines don't charge a premium for checking it.  It rolls very well on the built-in wheels, and unlike it's smaller cousin the Oyster, this rolls with much more stability due to the wide stance. The only reasons I didn't give it 5 stars are: 1) Sometimes the wide rolling stance is a hassle, e.g. going through narrow gates on a subway or similar, and 2) the built-in locks are not ""TSA"" locks, so in other words, they are useless for air flight.I would buy this suitcase again","Morgan Giddings ""tempest and fury""",4,"April 11, 2007"
B0000733CY:awesome_colors:dorz_critique,B0000733CY,"great value! have always wanted a samsonite brand, but in brighter colors. i finally purchased the single upright suitcase(s)and fell in-love.i bought the pink and red. my kids and i will be vacationing over seas,and i wanted a better quality, more spacious luggage.this is perfect!the delivery turn-around time was impeccable! we'll be leaving in a few days to visit southeast asia. and we got our suitcases this early moning. continue the excellent customer-service",dorz critique,5,"July 15, 2006"
B000J3AF5S:bearpaw_boots:lisa_o'brien,B000J3AF5S,"Boots are warm and Cozy. However, the color was much lighter than pictured...not the end of the world. Also, the shipping took longer than expected",Lisa O'brien,4,"April 10, 2007"
B0008FV1NM:nursing_pajamas:k._korn,B0008FV1NM,I used these Pajamas in the hospital after I delivered my baby and for the first 3 months of breast feeding.  You can wear them without a nursing bra since there is a way to to keep the nursing pads in. They are also very comfortable.  I wore them some days all day because they really don't look like pajamas.  I got them in blac,K. Korn,4,"March 8, 2007"
B0006VN9EW:a_steal_of_a_dres:alica_f._hall,B0006VN9EW,"I purchased this dress to be the maid of honor in my best friends wedding.  It arrived quickly, looked great, and was an awesome price.  It would be hard to beat this great deal",Alica F. Hall,5,"March 6, 2007"
B000BOQWJ8:they've_changed...:b._kemp,B000BOQWJ8,"I bought these to replace an identical pair that I've been wearing for ten years. I got the old ones in London, and they were made in England. This new pair was made in China.  They have changed...some for the good and some for the bad.  There is now more toe room, which I like. However, both heel pads were ill fitted and loose. I had to trim them and stick them back in with super glue. I'm starting to really break them in now and I think I'll love them for years to come. They provide good ankle support and keep my feet warm. Buyer beware that these boots come very very stiff, and will take time to break in.  When I first get them, I just wear them around the house occasionally until I can actually wear them out for a bit. If you try to wear them too long when you first get them, they will most definitely wear blisters on your feet. Break them in slowly and you'll have a wonderfully comfortable pair of boots to last a long time.",B. Kemp,4,"February 14, 2007"
"B0006H0PLG:just_fine:isabelle_herbert_""essex_girl""",B0006H0PLG,"These are basically plain black yoga pants but they fit fine, are good quality and have washed fine without shrinking.  It's hard to rhapsodise about them but they are more than adequate.","Isabelle Herbert ""Essex Girl""",4,"August 4, 2006"
B000I5HPS2:comfortable:mrs._t,B000I5HPS2,"The shoe is very comfortable along the insole with lots of cushioning - you can walk for hours without your feet feeling the stress.  However, there seems to be some inflexibility across the top of the shoe that can make pushing off when climbing inclines a slightly uncomfortable process.  I haven't owned the shoes very long so this may be a result of having to break them in. I do appreciate the covered toe which I feel is a very big bonus for this shoe - it's not obtrusive and doesn't ruin the look of the shoe at all, but definitely helps during the aforementioned pushing off during inclines in that the front of the shoe stays relatively undamaged.  The ankle support is good and hits right at the ankle bone so flexibility isn't impeded.  I live in a wet climate and have never had any issues with leaking, so the waterproof claim is reliable. Overall, for the price I'm very happy with the shoe and consider it a solid purchase",Mrs. T,4,"November 23, 2006"
"B000F34FXA:comfort_with_height,_finally!:h._sorensen_""sorencj""",B000F34FXA,"Awesome shoe!! Very comfortable on my feet. Even though it's high healed sneacker you really don't fee too much of height and none of it's negetive side affects. I can actually run in this. Only thing is that it looks little too casual and your feet can get really HOT wearing it. I would recommend wearing thin sox. I originaly brought Dark Brown in size 7 (normally wear 6 or 6 1/2 size shoe) but had to return it to get 6. way too big. It's  wider than I'm used to even though I have wide feet; offers plenty of toe room.  If they offer 6 1/2 size , it would have been perfect wearing my thick sox in winter. Unfortunetely there are no half sizes offered. I wanted to buy Black in 6 also, but 7 is too big and  smaller sizes tend to go fast and there are no more option for me now","H. Sorensen ""sorencj""",4,"October 2, 2006"
B000AI4BRU:great_little_case:f._sanchez,B000AI4BRU,this case is really nice and compact. there is a nice place for a card or x-tra batteries inside. is snuggly fits the HP digital camera. protects well. and well padded. very nice case,F. Sanchez,5,"March 9, 2006"
"B0006TPPLO:slippers:c._sue_hess_""just_love_to_read""",B0006TPPLO,"I could not find these slippers in our local stores.  I had two pair that were worn out and wanted exactly the same item.  I ordered them, they arrived and I love them.  It was a very easy, customer friendly process","C. Sue Hess ""just love to read""",5,"November 9, 2006"
B000J54SI6:great_quality_-_great_price!:comfie_feet,B000J54SI6,"They are a great quality, comfortable boot. And the price was far less than local stores. The shipping at regular rate took over a week, though",Comfie Feet,5,"March 29, 2007"
B000J54SI6:great_boots!:anonymous,B000J54SI6,"I purchased two pairs of these boots for my teenage daughter who lives in this type of Ugg-like boots. We looked in stores and other online shoe sites for Uggs and other alternatives but being the end of the season, couldn't find her size.  We saw these on Amazon in her size and thought we'd try them out.  They were definitely worth it!  They are just as warm and comfortable as Uggs and since the price was so good, we were able to buy two pairs.  They are nicely made, comfortable, and attractive. She's wears them almost everyday so they are proving to be pretty durable. She is really choosy about her footwear and she absolutely loves these boots",Anonymous,5,"March 28, 2007"
"B000FTSPIA:great_summer_wear:j._smith_""active_jacque""",B000FTSPIA,"I am enjoying the sneakers this Summer.  Comfy and perfect for elliptical trainer, stationery bike and weight room.  Very stylish, I love Skechers footwear","J. Smith ""Active Jacque""",5,"July 26, 2006"
"B000HU6GW4:love,_love,_love_this_jacket:bunny_b_""ibbunnyb""",B000HU6GW4,"Bought one, loved it, bought another one for my d-i-l, she loved it, bought one for my daughter, she loved it .....you're probably getting the picture now.  I bought the next size up for each of us, and it's wonderful with a shirt or light sweater underneath.  Oh, and did I mention the incredible price??","Bunny B ""IBBUNNYB""",5,"January 22, 2007"
"B000H6B542:comfortable,_stretchy,_well-made.:max",B000H6B542,"This is a VERY sexy pair of underwear. Guys: if you're new to the thong/g-string scene, this is a good place to start. I recommend g-strings because there's less coverage on the back which makes them more comfortable than thongs.The reason I didn't give it 5 stars is because it's pretty expensive but go ahead and splurge on one fancy pair of underwear. Your girlfriend will love it. Mine did",Max,4,"January 20, 2007"
B0009K5WFE:awesome!:zelda_k.,B0009K5WFE,"I am a product junkie and I never would have believed I could fit all my stuff in this bag, but I did!  This bag is amazing and takes up so much less space than the assorted bags I had been using!  I am getting one of these for each of my sisters..",Zelda K.,5,"November 19, 2006"
B000FH97WU:a_really_pretty_boot:d._newton,B000FH97WU,"I love this boot.  It's high, and the platform will make those unaccustomed a little teeter-y, but it's a great look.  The leather and detail on my pair is exceptional.  Green leather inside.  I really like these.  And I own 55 pairs of shoes/boots - know from whence I speak",D. Newton,4,"January 28, 2007"
"B000C37WGA:wonderbra:shadow_""the_bookwyrm""",B000C37WGA,"it's comfortable and stays in place all day. it's wonderful not to keep adjusting straps all day. I am so glad I bought it, and it I got it delivered fast!","Shadow ""the bookwyrm""",5,"March 18, 2007"
"B000FZXAAW:good_price,_light_weight_jacket:sl_""sl""",B000FZXAAW,I got this jacket when it was $50.  I was very impressed at the quality and i like how it's waterproof so i can just walk in the rain with it.  Great jacket and i think i will be wearing it for a long time,"SL ""SL""",4,"January 15, 2007"
