"B000A22CCM:original_and_pretty:nobiscuits_""nobiscuits""",B000A22CCM,"I bought this as a complement to a dress for a late summer wedding.  Well, it goes with a lot more -- from jeans to dress up.I see a lot of Indian style purses, but I've never seen one like this.  It is quite practical, too, by having a long strap to leave your hands free.Well done",0
"B000BU69LS:arrived_quickly,_just_as_ordered!:t._godwin",B000BU69LS,This is a cute restaurant style apron made of quality fabric.  The apron was just as pictured and the company shipped it promptly.,2
"B000E871YQ:hanuman_knickers:d._newsom_""jagadishgold""",B000E871YQ,Guys Attention.   These knickers really work.  In a yoga world dominated by women and womens clothing I was really pleased to find clothing that gives guys that full range of motion without getting in the way.These fit well and don't bind at the waist.  No uneccesary cloth at the calves and ankles.I love them,3
"B000I0QB00:a_bargain_:dream_beast_""betedereve""",B000I0QB00,"For the price, these T-shirts are a bargain.  They're a soft, lightweight cotton knit.  I bought mine for working out at the gym, but they look good enough to wear as casual attire.  They do run small.  I bought a size larger than usual.",2
"B0007RYCVY:grey_pair????:m._kapuszcak_""shezarealgem""",B0007RYCVY,These panties are nice but do tend to run a little small.  I ordered two sets of the girls and got grey undies???  Grey for a 2 year old girl...she wasnt liking them! Overall good quality though,3
B0007RYCVY:decent_value:ianalexmom,B0007RYCVY,"These training pants are good value for the money.  I think they might be sized a little on the small size, but other than that they're just what we needed.  I was having trouble finding this type of training pant locally in toddler sizes.  For whatever reason, they are only stocked in my area up to a size 24 months.  My son is big for his age and that just wasn't working.  I do wish I had purchased the next size larger (4T) though, because I think it's just overall a little bit snug.  If he grows much he won't be able to use them.  Hopefully we won't need them for very long",1
B00081FWH2:love_them!!!:p._l._bliven,B00081FWH2,The pillowstep terry clog slipper is the most comfortable slipper I have ever owned.  They are pillow soft when you step and they fit nice to your foot and do not slip around when you walk,2
B0007ZFV66:credit_card_pouch/coin_holder:jodie,B0007ZFV66,The key holder/credit card pouch/coin holder was just as described.  The size is perfect for my needs.  It fits well in my pocket.  Nice quality. Good price.  It came in sooner than expected,3
B000BV5YF4:excellent_customer_service:luana_z._hughes,B000BV5YF4,"customer service was great. everytime i asked a question i got a reply straight away, and i got my product very quickly. i reccomend this company",3
"B000KA3P70:cute....but_hurt:vica_""vica""",B000KA3P70,"These pumps are very cute, but don't plan to wear them more than 3 hours. After 3 hours I almost couldn't walk. They a little bit to high and to narrow....But way to cute...they perfect for a dinner date, but not for a dancing date.:",2
B000JMWD86:driftwood_mules:a._carter,B000JMWD86,"I was very pleased with this item, it was exactly as it appeared on website, and even though I picked a light color, they have held up well to dirt.  My only disappointment was the lack of padding inside the shoe.  I expected a little more, but they are still comfy, none the less",3
"B0002TMDEA:feel_sexy_and_comfortable_at_the_same_time!!!!_awesome!:d._johnston_""hip_mama""",B0002TMDEA,"Once you wear a pair of the Hanky Panky panties, you will never want to wear another brand ever again! I was skeptical at first because they are one size fits all, but they really are so comfortable...I can't even tell I am wearing them! They are VERY sexy, which comfort and sexy usually don't belong in the same sentence when it comes to underwear!!! You will not be disappointed! I wear a lot of low rise jeans and they are well hidden underneath! They come in so many beautiful colors and cuts if you don't want the low rise fit",6
B0002MHUSQ:best_shoes_ever:hattie_c,B0002MHUSQ,"This is THE most comfortable pair of shoes I have ever worn, and they are nice enough to dress up or down. I was initially reluctant to buy them because they are so inexpensive, but I'm glad I let the reviews persuade me. They appear to be exceedingly well made, and they are so comfortable that it's almost like being able to go to the office in your favorite slippers.",4
"B0002MHUSQ:versatile_shoe,_great_value:j._banker_""musicalroots""",B0002MHUSQ,"I bought two pairs of these back in 2000 - navy and black.  I'm still wearing those original shoes.  They are EXTREMELY comfortable, and I think that their softness has helped extend the lives of the shoes.  I can wear them to work with a pair of dress pants and stockings or trouser socks, and I can also wear them au naturale with a pair of jeans.  For as long and as often as I've worn mine, the value is unbeatable.  The price is more than fair",3
B0002MHUSQ:nice_shoes:jennifer_hill,B0002MHUSQ,"I have them in red and it's a nice dark red. The size is true, but the leather is really soft so if you are looking for a stiffer shoe this one is not for you.",5
"B000I7T5E2:4""_pump_with_lace_trim_white:belle_sabol",B000I7T5E2,Everything went according to plan.The shoes were exactly as advertised.  They matched my daughter's winter formal's dress perfectly.Thank you,0
"B000CBMXFW:flamingo_bag:p._robles_""love_to_read""",B000CBMXFW,My sister is crazy about flamingos. She lives in Idaho but still displays flamingos all over her property and home--tastefully. What better gift for a flamingo lover,-2
"B0000CB9A5:comfortable,_but_not_durable:kimberly_clemens",B0000CB9A5,"These are my 15 year old son's favorite jeans.  The only problem is that they only lasted 6 months.  The material has not held up well, and has developed holes by the back pocket(typical but a little early) and another by the fly(just kind of fell apart).  I would prefer he would try something else, but he truly loves these pants and is willing to pay for them himself, which I guess says something",0
B0006IJA6G:re:_slip_measurements:v._bell,B0006IJA6G,"This is a very nice slip, but only if you want an A-line shape that measures 56 inches at the bottom.  This cannot be worn with a straight skirt or dress.  The picture is somewhat deceiving",4
B0009O433W:daughter-in-law's_gift:beachbuddy,B0009O433W,"My daughter-in-law saw this wallet on line and asked for it as a Christmas gift.  It was exactly what she wanted, just as advertised, excellent quality, and even though I ordered it late, it was received in time for Christmas.  She was delighted",2
B0009J7VPO:washy_shrinkey...:borisse,B0009J7VPO,"Utterly impressive array of colors, it sure brightens up everyone's face when they a pair of such jolly socks. Downside? After one or two washings the sock begin to shrink and they become less vibrant; despite that I will try to expand my collection as these are very happy and good looking socks. Basically, I give five stars for design and look; two stars for durability. Three and a half altogether.",3
"B000NUT4P4:pretty_summer_dress:brenda_m._delrosario_""samba_queen""",B000NUT4P4,Very pretty light weight summer dress.  The fit is right on.  I am well endowed in the front and am always worried how things will fit.  This dress is very flattering,2
"B000K7RGE6:great_for_the_granola_kid:theprincess2you_""princess""",B000K7RGE6,"bought this for my granola hippy dude teen nephew..he loves it..the stick figure is cute, it was pkgd. well and came super fast...bought from this company twice actually they are great",2
B0002VG37G:great_shoes--great_service:e._landreth,B0002VG37G,I had never ordered shoes online before but when you order the Burk footbed you know you are getting the right size and these fit perfect.  The quality was great and I would not hesitate to order from this seller again.,0
B0002VG37G:excellent_product:didier_porzier_bourguet,B0002VG37G,"This is an excellent product, and also the price the only thing is that the size is a little bit wrong i used shoes 42 european size and these shoes are lightly bigger than the size",3
B0002VG37G:ok...:,B0002VG37G,"I wanted mocha betula birkenstocks...I didn't know whether to get suede or nubuk because I didn't know the difference between the two...I ended up getting the nubuck because the picture looked better...the material is better than suede, its waterproof and they will last longer....I had suede before and they ended up changing colors because of the wear and tear..if you have the same problem these are what you should get...not the suede ones..",4
"B0007ZEZ54:great_gift_for_a_traveler:k._linnemeyer_""online_shopper""",B0007ZEZ54,I bought two (and got three) of these for my parents who are going to Italy in the spring.  Its compact and I think it will be very useful for the long plane rides and travel time on the bus,0
"B0000A66NP:the_best_flip_flops_ever!:fastasphelps_""buyinonamazon""",B0000A66NP,"I love these things-- my last pair hung in there for 3 summers, and if you wear them long enough, they totally mold to your feet!You usually pay 25 bucks, but I bought two pairs for half price from FootLocker (via Amazon) in anticipation of the nice weather.Unfortunately, it's currently about 15 degrees in Southern Connecticut..",2
